CD_setor,pop_15_59_ajustada,pop_60_plus_ajustada,leitos_clinicos_15_59,leitos_cirurgicos_15_59,leitos_clinicos_60+,leitos_cirurgicos_60+,necessidade_total_leitos
280480519000087,142.33645025880668,17.099718634751113,12.767579588214959,11.016841250031636,9.16134525575426,3.4609830516736246,0.1385340530657324
280480519000088,107.68876170896559,12.53979366548415,9.659681925294214,8.335110156273936,6.71831985421979,2.538054237893992,0.1036954572818947
280480519000089,281.86362847303167,0.0,25.28316747403094,21.81624484381265,0.0,0.0,0.17922150805876555
280480519000090,88.96028141175418,20.51966236170134,7.97973724263435,6.885525781269774,10.993614306905112,4.15317966200835,0.11420113010965595
280480519000091,262.1987241609597,50.1591746619366,23.519225557238087,20.294181250058283,26.87327941687916,10.152216951575967,0.30760617646785193
280480519000092,667.6703225955866,82.07864944680536,59.890027936824126,51.6776829688984,43.97445722762045,16.6127186480334,0.6550794778591185
280480519000093,406.40802244948753,67.25889329668772,36.45479961371903,31.455980937590333,36.03462467263342,13.613200003249592,0.4473310701186924
280480519000094,326.81198118633904,45.59924969266964,29.31503471241461,25.29524734382264,24.43025401534469,9.229288137796333,0.3358821316947423
280480519000095,69.2953770996822,22.79962484633482,6.215795325841493,5.363462187515402,12.215127007672345,4.6146440688981665,0.10810132644569027
280480519000096,328.6848292160602,39.899343481085936,29.483029180680603,25.44020578132306,21.376472263426606,8.075627120571792,0.32106291608067755
280480519000097,313.70204497829104,23.939606088651562,28.139073434552706,24.280538281319725,12.825883358055965,4.845376272343075,0.2667080340421289
280480519000098,204.14043523960433,38.75936223876919,18.31139704099251,15.800469687545375,20.76571591304299,7.844894917126883,0.2386700059311558
280480519000099,242.5338198488877,37.61938099645245,21.755283640445228,18.77211765630391,20.154959562659368,7.614162713681974,0.25988022668603683
280480519000100,73.04107315912448,6.839887453900446,6.551784262373466,5.653379062516234,3.664538102301704,1.38439322066945,0.06565485025822242
280480519000101,98.32452156035988,10.25983118085067,8.819709583964281,7.610317968771855,5.496807153452556,2.076589831004175,0.09133723187668519
280480519000102,197.58546713558033,33.05945602718549,17.723416402061556,15.293115156293917,17.7119341611249,6.691233899902342,0.2184920076841047
280480519000103,513.1603601435926,100.3183493238732,46.030484304880254,39.718611875114064,53.74655883375832,20.304433903151935,0.6080673094250554
280480519000104,390.4888141968578,74.09878075058818,35.02684663345814,30.223834218836792,39.69916277493513,14.997593223919045,0.4564209925842812
280480519000105,103.00664163466273,23.939606088651562,9.239695754629247,7.972714062522895,12.825883358055965,4.845376272343075,0.13273846821747026
280480519000106,132.03578609534043,26.219568573285045,11.843610012752036,10.219569843779349,14.0473960588232,5.306840679232892,0.1576005197663146
280480519000107,176.9841388086478,18.239699877067856,15.875477251135708,13.698572343789339,9.772101606137877,3.6917152551185337,0.1637666151300664
