X,Y,MEAN_X,MEAN_Y,ID_divisao
-46.4384376977988,-23.649843255003,-46.438437697798840,-23.649843255003020,352940105_3529401008
-48.280263024438,-21.1221942169517,-48.280263024437971,-21.122194216951705,352430315_.
-50.6387541699322,-22.3403485209862,-50.638754169932163,-22.340348520986215,353550715_.
-48.4885804793761,-20.9502671342568,-48.488580479376118,-20.950267134256826,350610205_3506102037
-46.4773001857746,-23.6703284194926,-46.477300185774602,-23.670328419492588,352940105_3529401003
-46.4149190093467,-23.5113659219064,-46.414919009346690,-23.511365921906378,355030884_.
-46.4831333172635,-23.7003657169941,-46.483133317263459,-23.700365716994082,352940105_3529401002
-49.7915775445666,-21.6146483171664,-49.791577544566579,-21.614648317166388,351720805_.
-48.4877412285379,-20.9358638631745,-48.487741228537914,-20.935863863174490,350610205_3506102039
-46.490319846313,-23.6558560716457,-46.490319846312993,-23.655856071645715,352940105_3529401005
-51.2600719521562,-21.549594859908,-51.260071952156174,-21.549594859908041,353490605_.
-47.6033976795747,-21.2079269529267,-47.603397679574655,-21.207926952926709,355150405_.
-48.4843064812972,-20.9598689135386,-48.484306481297160,-20.959868913538642,350610205_3506102034
-46.4589331221525,-23.6868418115878,-46.458933122152445,-23.686841811587815,352940105_3529401004
-48.4802512073166,-20.9402429363112,-48.480251207316606,-20.940242936311218,350610205_3506102033
-49.5474747898632,-22.9554277143633,-49.547474789863173,-22.955427714363314,354640525_.
-48.4875963006544,-20.9560953399323,-48.487596300654360,-20.956095339932254,350610205_3506102036
-46.8873330363732,-23.4454853061191,-46.887333036373157,-23.445485306119124,354730405_.
-51.5633205812089,-22.3086362362912,-51.563320581208920,-22.308636236291211,355390605_.
-48.4864290705944,-20.9591322405363,-48.486429070594411,-20.959132240536334,350610205_3506102035
-46.4509272238708,-23.6693098154601,-46.450927223870792,-23.669309815460061,352940105_3529401001
-48.4903601730589,-20.9611585559628,-48.490360173058860,-20.961158555962797,350610205_3506102030
-46.0411789908193,-23.5743102216518,-46.041178990819255,-23.574310221651775,350660705_.
-48.4829183030096,-20.939164234472,-48.482918303009569,-20.939164234472017,350610205_3506102032
-48.4860002819375,-20.9392345926506,-48.486000281937464,-20.939234592650557,350610205_3506102031
-47.5812044926586,-22.4494552478638,-47.581204492658600,-22.449455247863831,354390705_3543907027
-47.5968621839331,-22.4309521705948,-47.596862183933133,-22.430952170594768,354390705_3543907026
-47.559772302609,-22.3682501001216,-47.559772302608955,-22.368250100121632,354390705_3543907012
-46.3869140568261,-23.5502553266585,-46.386914056826058,-23.550255326658490,351570715_.
-47.5596878063586,-22.3815729406148,-47.559687806358589,-22.381572940614813,354390705_3543907011
-47.5419477725408,-22.3722110092025,-47.541947772540787,-22.372211009202452,354390705_3543907014
-47.5254181000101,-22.3685091816766,-47.525418100010093,-22.368509181676593,354390705_3543907013
-49.2920082789347,-21.2054520214507,-49.292008278934659,-21.205452021450661,355600805_.
-51.1018416099844,-20.6430006414504,-51.101841609984440,-20.643000641450360,353740405_.
-47.5708964103286,-22.3781427275773,-47.570896410328643,-22.378142727577305,354390705_3543907010
-49.5261342275126,-22.4378942301927,-49.526134227512649,-22.437894230192654,352750405_.
-48.4754393035623,-20.9642204637997,-48.475439303562339,-20.964220463799691,350610205_3506102027
-46.846963289707,-23.409698042825,-46.846963289706963,-23.409698042824960,350920515_.
-48.4735092488934,-20.9621767551491,-48.473509248893421,-20.962176755149052,350610205_3506102026
-47.875206836817,-24.697359393604,-47.875206836816965,-24.697359393603978,353620805_.
-48.4708478452706,-20.9697517900027,-48.470847845270626,-20.969751790002711,350610205_3506102029
-46.9413775358745,-23.8493330553643,-46.941377535874501,-23.849333055364301,354995305_.
-48.4707672661011,-20.9664258261786,-48.470767266101070,-20.966425826178590,350610205_3506102028
-48.4743674575217,-20.955222107755,-48.474367457521673,-20.955222107755024,350610205_3506102023
-48.4558246994322,-20.9475654134994,-48.455824699432164,-20.947565413499433,350610205_3506102022
-48.470796167729,-20.963898291347,-48.470796167729006,-20.963898291347004,350610205_3506102025
-48.4713380096574,-20.9598923572559,-48.471338009657359,-20.959892357255917,350610205_3506102024
-47.9869310745834,-20.9000231968274,-47.986931074583389,-20.900023196827426,354020010_.
-49.1184256764618,-22.2814342767165,-49.118425676461790,-22.281434276716464,350600305_.
-47.5531495883979,-22.409250849779,-47.553149588397886,-22.409250849778982,354390705_3543907019
-48.1111209622899,-21.734049899542,-48.111120962289931,-21.734049899542036,350170705_.
-48.464806067659,-20.9495123618479,-48.464806067659040,-20.949512361847940,350610205_3506102021
-48.4630042393093,-20.9454605285811,-48.463004239309306,-20.945460528581055,350610205_3506102020
-47.5545060741341,-22.3870418005554,-47.554506074134082,-22.387041800555391,354390705_3543907016
-49.9791791375792,-22.8839081272887,-49.979179137579173,-22.883908127288681,354540705_.
-47.546552231974,-22.3820375948584,-47.546552231973962,-22.382037594858446,354390705_3543907015
-48.6288875445479,-21.479396136222,-48.628887544547879,-21.479396136221972,355370810_.
-47.5502874114191,-22.4018991359228,-47.550287411419120,-22.401899135922793,354390705_3543907018
-47.5508391612083,-22.3922206348708,-47.550839161208280,-22.392220634870775,354390705_3543907017
-47.5883501108444,-22.3911102668421,-47.588350110844381,-22.391110266842055,354390705_3543907001
-49.7565998325331,-21.8800468092261,-49.756599832533077,-21.880046809226144,350880115_.
-47.5714023008621,-22.3893208049281,-47.571402300862054,-22.389320804928065,354390705_3543907003
-47.5800137397814,-22.407141045289,-47.580013739781386,-22.407141045289013,354390705_3543907002
-50.5539607226713,-21.5280431583256,-50.553960722671327,-21.528043158325598,351650705_.
-48.4610941851838,-20.9401859031641,-48.461094185183782,-20.940185903164146,350610205_3506102019
-46.5314809121052,-23.892364698974,-46.531480912105160,-23.892364698974038,354870810_3548708029
-46.5271771692535,-23.8412370850735,-46.527177169253534,-23.841237085073477,354870810_3548708028
-48.4573614418053,-20.9344195870579,-48.457361441805318,-20.934419587057921,350610205_3506102016
-48.4648884287908,-20.9354718171726,-48.464888428790822,-20.935471817172562,350610205_3506102015
-46.5404304190148,-23.7940382271515,-46.540430419014783,-23.794038227151525,354870810_3548708025
-48.4525987892145,-20.9432930746596,-48.452598789214505,-20.943293074659575,350610205_3506102018
-48.4943772011334,-21.2634425806365,-48.494377201133410,-21.263442580636490,353130805_.
-46.5261191800714,-23.7825872423155,-46.526119180071383,-23.782587242315508,354870810_3548708024
-48.4549561690498,-20.9383733840428,-48.454956169049794,-20.938373384042826,350610205_3506102017
-49.0318687126947,-20.9612268557362,-49.031868712694710,-20.961226855736207,355260105_.
-48.4738633142363,-20.9301602917809,-48.473863314236283,-20.930160291780911,350610205_3506102012
-46.4777211163842,-23.8153627426306,-46.477721116384160,-23.815362742630590,354870810_3548708026
-48.490634674928,-20.9319087447128,-48.490634674927982,-20.931908744712810,350610205_3506102011
-46.6051761365486,-23.8225973258783,-46.605176136548621,-23.822597325878331,354870810_3548708032
-48.4705569749161,-20.938342033011,-48.470556974916050,-20.938342033010965,350610205_3506102014
-46.5691837858468,-23.8235424837212,-46.569183785846825,-23.823542483721162,354870810_3548708031
-46.4861399484664,-23.5420149572239,-46.486139948466374,-23.542014957223913,355030805_.
-48.4714527968354,-20.9343357331414,-48.471452796835401,-20.934335733141417,350610205_3506102013
-47.584086183862,-22.3796473462468,-47.584086183862013,-22.379647346246788,354390705_3543907009
-47.5691244429627,-22.4244241695411,-47.569124442962746,-22.424424169541059,354390705_3543907008
-46.6031168115279,-23.8476708502624,-46.603116811527855,-23.847670850262404,354870810_3548708033
-48.6545634845639,-22.7354038817302,-48.654563484563923,-22.735403881730189,355010010_.
-48.4952204807719,-20.9239368092655,-48.495220480771877,-20.923936809265538,350610205_3506102010
-47.5807492032985,-22.3941389614214,-47.580749203298517,-22.394138961421440,354390705_3543907005
-46.5531856044765,-23.8283637096801,-46.553185604476525,-23.828363709680119,354870810_3548708030
-47.5698043130369,-22.4009617031336,-47.569804313036933,-22.400961703133600,354390705_3543907004
-47.5575424975448,-22.4279711932156,-47.557542497544794,-22.427971193215583,354390705_3543907007
-47.5631560622534,-22.4078815511382,-47.563156062253441,-22.407881551138171,354390705_3543907006
-51.1059849767019,-21.1410933054155,-51.105984976701933,-21.141093305415463,353010205_.
-51.3434626301204,-22.0446711330837,-51.343462630120406,-22.044671133083739,354140625_.
-46.2432617560687,-23.6897765763618,-46.243261756068712,-23.689776576361844,353060717_.
-46.5182288693812,-23.5037057834942,-46.518228869381211,-23.503705783494173,355030818_.
-48.493205747,-20.9297107472457,-48.493205746999969,-20.929710747245743,350610205_3506102009
-48.4943242085602,-20.9201723121202,-48.494324208560244,-20.920172312120162,350610205_3506102008
-47.7873794496435,-23.0889888244347,-47.787379449643545,-23.088988824434747,352585405_.
-47.1654549239305,-22.3357010365094,-47.165454923930454,-22.335701036509381,351220905_.
-48.4964965748074,-20.9153682327848,-48.496496574807374,-20.915368232784779,350610205_3506102005
-48.5003997698366,-20.9157821339216,-48.500399769836640,-20.915782133921631,350610205_3506102004
-48.4898690691975,-20.9149449190243,-48.489869069197525,-20.914944919024265,350610205_3506102007
-45.3115247568043,-23.4493936478818,-45.311524756804253,-23.449393647881831,353230610_.
-46.3479687089983,-23.5303171668029,-46.347968708998309,-23.530317166802920,353980605_.
-48.1689641600994,-22.7457045096212,-48.168964160099414,-22.745704509621159,350230905_.
-48.4938831775463,-20.9156316712498,-48.493883177546309,-20.915631671249763,350610205_3506102006
-48.5017390925278,-20.9173650657538,-48.501739092527778,-20.917365065753767,350610205_3506102001
-48.4963825999263,-20.9302927308379,-48.496382599926328,-20.930292730837948,350610205_3506102003
-48.4990816226329,-20.9248813668065,-48.499081622632936,-20.924881366806531,350610205_3506102002
-46.790667008031,-22.8786425243407,-46.790667008030958,-22.878642524340655,353200905_.
-46.5026051901533,-23.7851204855017,-46.502605190153339,-23.785120485501661,354870810_3548708023
-50.2871067697207,-19.9767232861751,-50.287106769720680,-19.976723286175087,352070705_.
-46.8590507976978,-23.5110323031828,-46.859050797697776,-23.511032303182802,350570810_3505708010
-46.8757753050275,-23.6551968145938,-46.875775305027517,-23.655196814593765,351500405_3515004010
-46.8660589083078,-23.6670129055098,-46.866058908307842,-23.667012905509811,351500405_3515004012
-46.8911239031249,-23.6432381623196,-46.891123903124928,-23.643238162319573,351500405_3515004011
-46.6885735723535,-23.5629427869191,-46.688573572353548,-23.562942786919074,355030862_.
-47.0800998837236,-21.7746716938107,-47.080099883723619,-21.774671693810706,351080705_.
-46.4946266825904,-23.738874651093,-46.494626682590379,-23.738874651093042,354780905_3547809127
-50.8879409161181,-20.2378044284525,-50.887940916118133,-20.237804428452549,355490405_.
-46.50620264366,-23.7120084967775,-46.506202643659989,-23.712008496777475,354780905_3547809124
-46.5519937074195,-23.6548651451425,-46.551993707419506,-23.654865145142534,354780905_3547809123
-46.712591953597,-21.9399993049029,-46.712591953596991,-21.939999304902916,350040205_.
-46.4957223773067,-23.6760237061424,-46.495722377306734,-23.676023706142438,354780905_3547809126
-46.510341506528,-23.6863259806456,-46.510341506528022,-23.686325980645567,354780905_3547809125
-46.5026926927612,-23.7125416818545,-46.502692692761173,-23.712541681854500,354780905_3547809120
-46.4652568028464,-23.924559660879,-46.465256802846447,-23.924559660878995,355100905_.
-46.8618364629412,-23.6625857200153,-46.861836462941234,-23.662585720015315,351500405_3515004018
-46.8441898732611,-23.646170066184,-46.844189873261101,-23.646170066183998,351500405_3515004017
-46.5404866423446,-23.6767917274818,-46.540486642344632,-23.676791727481795,354780905_3547809122
-46.5000749461923,-23.6644765382063,-46.500074946192306,-23.664476538206333,354780905_3547809121
-46.8132699262306,-23.626505587221,-46.813269926230632,-23.626505587221011,351500405_3515004019
-46.851189727705,-23.667574565499,-46.851189727704977,-23.667574565499031,351500405_3515004014
-46.8842998175166,-23.6353818013939,-46.884299817516563,-23.635381801393912,351500405_3515004013
-46.8447281604222,-23.6692381757518,-46.844728160422250,-23.669238175751840,351500405_3515004016
-46.8799611543106,-23.6668709923002,-46.879961154310571,-23.666870992300197,351500405_3515004015
-46.8599856187864,-23.6721585398606,-46.859985618786425,-23.672158539860582,351500405_3515004001
-50.5460155674927,-20.2701927562251,-50.546015567492653,-20.270192756225050,352480805_.
-47.8386044793698,-23.3709906433541,-47.838604479369756,-23.370990643354077,355400305_.
-48.7194574737652,-20.8827383124405,-48.719457473765154,-20.882738312440502,353150610_.
-48.561606911157,-22.4795675102429,-48.561606911157035,-22.479567510242941,350530205_.
-46.5323588521765,-23.682373888274,-46.532358852176465,-23.682373888273965,354780905_3547809117
-46.5121949588311,-23.7045859128396,-46.512194958831138,-23.704585912839608,354780905_3547809116
-46.511026616061,-23.6966204175489,-46.511026616061024,-23.696620417548910,354780905_3547809119
-46.4958849671274,-23.7063707009447,-46.495884967127395,-23.706370700944717,354780905_3547809118
-48.8486814329082,-24.5050270357106,-48.848681432908215,-24.505027035710601,350270505_.
-46.5182766879184,-23.714631979964,-46.518276687918387,-23.714631979963993,354780905_3547809115
-51.1765407388574,-21.7293093618088,-51.176540738857369,-21.729309361808770,352890810_.
-46.8548932014845,-23.6512428094335,-46.854893201484472,-23.651242809433505,351500405_3515004007
-46.8841680574853,-23.629788098071,-46.884168057485269,-23.629788098071021,351500405_3515004006
-46.8706901974607,-23.6495802862397,-46.870690197460675,-23.649580286239679,351500405_3515004009
-46.8490996679844,-23.6458680944213,-46.849099667984426,-23.645868094421338,351500405_3515004008
-46.8771491563217,-23.6245564117881,-46.877149156321742,-23.624556411788095,351500405_3515004003
-46.8408734704869,-23.6431076878104,-46.840873470486912,-23.643107687810385,351500405_3515004002
-46.8869358749163,-23.6583096570523,-46.886935874916333,-23.658309657052310,351500405_3515004005
-46.8577755547996,-23.6476791937633,-46.857775554799566,-23.647679193763281,351500405_3515004004
-50.072550655032,-20.1626154239757,-50.072550655032046,-20.162615423975723,353690110_.
-49.1597007193572,-22.8527017207311,-49.159700719357154,-22.852701720731066,351925305_.
-46.9130623228375,-22.8855451832569,-46.913062322837469,-22.885545183256902,350950215_.
-49.3790598030599,-22.5752922131536,-49.379059803059910,-22.575292213153567,353657005_.
-48.5568641015209,-22.901415514641,-48.556864101520873,-22.901415514640981,350750610_.
-47.3810646250268,-21.0190851329406,-47.381064625026781,-21.019085132940646,350100405_.
-46.5045926615065,-23.648187737099,-46.504592661506457,-23.648187737099018,354780908_3547809093
-48.8097306440728,-20.805331300544,-48.809730644072808,-20.805331300544040,355190005_.
-46.515471156835,-23.6495210776358,-46.515471156835005,-23.649521077635761,354780908_3547809092
-46.4988369683775,-23.6521093011629,-46.498836968377525,-23.652109301162856,354780908_3547809095
-46.4955935621914,-23.6466998499287,-46.495593562191395,-23.646699849928659,354780908_3547809094
-46.5158681794717,-23.6435708501271,-46.515868179471703,-23.643570850127134,354780908_3547809091
-46.5032705933769,-23.6400263231736,-46.503270593376875,-23.640026323173551,354780908_3547809090
-47.4286718005476,-23.7389825899264,-47.428671800547569,-23.738982589926366,353780005_.
-51.8325421844634,-22.2202555861576,-51.832542184463421,-22.220255586157570,353020110_.
-49.4356486128565,-20.3882388736497,-49.435648612856475,-20.388238873649748,353500205_.
-50.5373206720786,-22.2668852434003,-50.537320672078565,-22.266885243400253,350720905_.
-46.4897038995657,-23.627222984966,-46.489703899565711,-23.627222984965982,354780908_3547809086
-46.4937725759761,-23.6325678673575,-46.493772575976138,-23.632567867357505,354780908_3547809085
-46.4899226017692,-23.6322232281162,-46.489922601769202,-23.632223228116228,354780908_3547809088
-46.498336128169,-23.6338479432142,-46.498336128168980,-23.633847943214185,354780908_3547809084
-46.5304216395789,-22.6016931392346,-46.530421639578911,-22.601693139234605,355210605_.
-46.7529495269907,-23.5113017116507,-46.752949526990747,-23.511301711650741,355030840_.
-49.4936175959529,-20.8158984522074,-49.493617595952934,-20.815898452207364,353030005_.
-50.4003176970175,-20.2842051290665,-50.400317697017535,-20.284205129066521,351520205_.
-45.8818913766503,-23.2180665290303,-45.881891376650273,-23.218066529030327,354990405_3549904029
-45.7958565032145,-23.1945381137731,-45.795856503214509,-23.194538113773110,354990405_3549904028
-45.8915802228121,-23.1341377627091,-45.891580222812138,-23.134137762709077,354990405_3549904025
-45.8926522624736,-23.2007164395677,-45.892652262473646,-23.200716439567707,354990405_3549904024
-45.9061171480211,-23.2009598855792,-45.906117148021075,-23.200959885579181,354990405_3549904027
-51.2556527532031,-22.1695576892999,-51.255652753203123,-22.169557689299936,352060805_.
-45.8487436113577,-23.126490089296,-45.848743611357698,-23.126490089295977,354990405_3549904026
-45.4623609222685,-22.9360355582187,-45.462360922268502,-22.936035558218695,353800605_.
-45.1987225132641,-23.2631867191028,-45.198722513264102,-23.263186719102759,355000110_.
-51.6464462926837,-21.3319046938345,-51.646446292683677,-21.331904693834527,353310605_.
-45.8019150150958,-23.2240986412685,-45.801915015095773,-23.224098641268519,354990405_3549904031
-45.901156520806,-23.7503883125012,-45.901156520805962,-23.750388312501183,350635905_.
-45.825328828607,-23.2472453721916,-45.825328828607041,-23.247245372191571,354990405_3549904030
-50.3883462775195,-22.0039713774877,-50.388346277519517,-22.003971377487684,351900605_.
-50.004528089238,-22.1631999919673,-50.004528089237979,-22.163199991967257,352900530_.
-46.4916405984955,-23.6456808956324,-46.491640598495458,-23.645680895632378,354780908_3547809089
-47.991415707936,-23.8902034663278,-47.991415707935957,-23.890203466327758,355020905_.
-49.4166305107409,-22.9845230170795,-49.416630510740873,-22.984523017079525,353380910_.
-49.2455380029359,-21.7830016970478,-49.245538002935859,-21.783001697047840,353890715_.
-48.4480215192666,-22.4188883753415,-48.448021519266597,-22.418888375341506,352980705_.
-45.9001299878232,-23.2487925587153,-45.900129987823185,-23.248792558715284,354990405_3549904018
-50.2099042563014,-22.6307048327893,-50.209904256301400,-22.630704832789316,353970705_.
-45.8873413780233,-23.2256529760273,-45.887341378023251,-23.225652976027327,354990405_3549904017
-45.9133316233356,-23.2437753727986,-45.913331623335608,-23.243775372798606,354990405_3549904019
-45.865017502963,-23.2712032785907,-45.865017502963020,-23.271203278590729,354990405_3549904014
-45.8706368353186,-23.2054520396822,-45.870636835318599,-23.205452039682172,354990405_3549904013
-45.8862635522122,-23.2524208870394,-45.886263552212178,-23.252420887039353,354990405_3549904016
-45.8942033032427,-23.277478274537,-45.894203303242747,-23.277478274537017,354990405_3549904015
-45.9436564905603,-23.2427983833679,-45.943656490560329,-23.242798383367894,354990405_3549904021
-45.9228681866834,-23.2300924594487,-45.922868186683381,-23.230092459448688,354990405_3549904020
-45.9086596768531,-23.2164309186925,-45.908659676853134,-23.216430918692531,354990405_3549904023
-45.9486759973132,-23.1970868831598,-45.948675997313167,-23.197086883159766,354990405_3549904022
-48.3148991643886,-23.6010744867145,-48.314899164388621,-23.601074486714538,352230725_.
-47.6831302565349,-22.8464077692363,-47.683130256534945,-22.846407769236279,354515905_.
-50.3333862860933,-21.2871666445983,-50.333386286093322,-21.287166644598347,350650805_.
-46.6413904905908,-21.5343100772667,-46.641390490590773,-21.534310077266714,350870205_.
-49.2450329789395,-23.5328930716629,-49.245032978939520,-23.532893071662901,355380705_.
-46.5088797393893,-23.6061414256128,-46.508879739389329,-23.606141425612769,355030876_.
-45.8741821993947,-23.1887608178896,-45.874182199394674,-23.188760817889605,354990405_3549904007
-46.7481276002503,-23.5457867422356,-46.748127600250335,-23.545786742235585,355030841_.
-45.8919686450261,-23.1868830263264,-45.891968645026097,-23.186883026326427,354990405_3549904006
-47.9024197913189,-21.0748759048223,-47.902419791318898,-21.074875904822285,355170210_.
-45.861934562163,-23.164387421678,-45.861934562163015,-23.164387421678043,354990405_3549904009
-45.8498009790318,-23.1762294483984,-45.849800979031819,-23.176229448398381,354990405_3549904008
-45.8944605456955,-23.1624822303659,-45.894460545695509,-23.162482230365864,354990405_3549904003
-45.9500387494993,-23.1662463592331,-45.950038749499321,-23.166246359233117,354990405_3549904002
-45.8837767717844,-23.1817565056815,-45.883776771784369,-23.181756505681481,354990405_3549904005
-45.8951689525443,-23.1699778731956,-45.895168952544331,-23.169977873195602,354990405_3549904004
-45.8069987624431,-23.2014115354029,-45.806998762443136,-23.201411535402855,354990405_3549904010
-45.8527556985641,-23.2089585401138,-45.852755698564103,-23.208958540113841,354990405_3549904012
-45.8249316187141,-23.1783188580365,-45.824931618714061,-23.178318858036480,354990405_3549904011
-47.1414526123644,-22.5701709099335,-47.141452612364390,-22.570170909933477,350380205_.
-46.5789765559338,-23.511865840903,-46.578976555933771,-23.511865840903042,355030889_.
-49.4786769252301,-23.6974011244818,-49.478676925230104,-23.697401124481839,352280205_.
-46.6369648727607,-23.5271248522476,-46.636964872760714,-23.527124852247617,355030809_.
-51.07498177103,-22.6571543591925,-51.074981771030039,-22.657154359192550,351990705_.
-47.4327575991225,-21.2882374149482,-47.432757599122475,-21.288237414948210,354625605_.
-44.4426533235258,-22.6655174660029,-44.442653323525768,-22.665517466002903,350315805_.
-45.9116514321241,-23.1535289532442,-45.911651432124067,-23.153528953244194,354990405_3549904001
-49.5756439746478,-20.4632538238525,-49.575643974647761,-20.463253823852543,355340110_.
-50.813359808457,-20.6073367887673,-50.813359808456958,-20.607336788767341,355230410_.
-47.8448194394966,-24.501597725162,-47.844819439496625,-24.501597725162000,354260205_.
-48.3307789195216,-20.7893141153072,-48.330778919521613,-20.789314115307235,355440905_.
-46.5889102347235,-23.3355197343906,-46.588910234723492,-23.335519734390605,352850205_.
-47.235151807105,-21.8305389770418,-47.235151807104998,-21.830538977041790,354630605_3546306034
-48.5117238457115,-21.142822591316,-48.511723845711494,-21.142822591316040,355310405_.
-48.4174983745116,-23.4929388128278,-48.417498374511645,-23.492938812827784,350220005_.
-47.2344917421371,-21.8221347269319,-47.234491742137145,-21.822134726931910,354630605_3546306033
-49.3499699714811,-23.3979202471498,-49.349969971481130,-23.397920247149827,355420110_.
-51.8573203873062,-21.3674299664095,-51.857320387306167,-21.367429966409539,353540805_.
-48.6627281102531,-21.0932494043169,-48.662728110253106,-21.093249404316925,353900405_.
-50.0944209796072,-22.1548500593461,-50.094420979607214,-22.154850059346074,353410405_.
-47.1354243072918,-23.6147176836025,-47.135424307291835,-23.614717683602489,355060515_.
-51.3360639912552,-20.4275541760116,-51.336063991255251,-20.427554176011586,352044205_.
-49.0964198870849,-24.0317368588836,-49.096419887084863,-24.031736858883569,352170515_.
-47.2465266382942,-21.8346137923878,-47.246526638294185,-21.834613792387767,354630605_3546306027
-47.2442735920136,-21.8348185596334,-47.244273592013563,-21.834818559633369,354630605_3546306026
-47.2473252241266,-21.8370731579428,-47.247325224126584,-21.837073157942839,354630605_3546306029
-47.2462742198779,-21.837637769394,-47.246274219877868,-21.837637769394050,354630605_3546306028
-48.5867309297649,-24.5736621457299,-48.586730929764904,-24.573662145729887,352120005_.
-47.2390104864028,-21.8274738963078,-47.239010486402833,-21.827473896307769,354630605_3546306023
-49.9271816936965,-22.1042688525833,-49.927181693696518,-22.104268852583282,352900520_.
-48.3905886081389,-21.5218825732921,-48.390588608138913,-21.521882573292089,351400705_.
-47.2360167474152,-21.8274423108241,-47.236016747415214,-21.827442310824111,354630605_3546306022
-47.2437065764886,-21.8336537946773,-47.243706576488592,-21.833653794677318,354630605_3546306025
-46.3129338602004,-23.5579150363681,-46.312933860200424,-23.557915036368090,355250205_.
-49.8221560828716,-21.8137350105074,-49.822156082871587,-21.813735010507386,351730710_.
-47.238196606237,-21.8286851787223,-47.238196606236976,-21.828685178722260,354630605_3546306024
-47.2485884347465,-21.8363782175983,-47.248588434746509,-21.836378217598320,354630605_3546306030
-50.1205487955416,-21.9367506763201,-50.120548795541637,-21.936750676320077,354000210_.
-47.2646011511276,-21.8168676584915,-47.264601151127628,-21.816867658491535,354630605_3546306032
-47.2586769720577,-21.827055017912,-47.258676972057692,-21.827055017912048,354630605_3546306031
-46.8088495769295,-23.3432105754714,-46.808849576929482,-23.343210575471392,350900705_.
-46.7104199238778,-23.6008222880066,-46.710419923877780,-23.600822288006629,355030854_.
-48.9226786193209,-23.105187727519,-48.922678619320877,-23.105187727519034,350450305_.
-47.2590526236636,-21.8233072739679,-47.259052623663557,-21.823307273967895,354630605_3546306019
-50.8648933032421,-21.2275812436005,-50.864893303242113,-21.227581243600532,355630505_.
-47.2500962178331,-21.8351584089943,-47.250096217833054,-21.835158408994339,354630605_3546306016
-47.2450822142795,-21.8312209686154,-47.245082214279499,-21.831220968615380,354630605_3546306015
-47.2553558257404,-21.8320591022832,-47.255355825740395,-21.832059102283221,354630605_3546306018
-47.2517642167175,-21.8362125996676,-47.251764216717490,-21.836212599667551,354630605_3546306017
-47.2465144166244,-21.8178072823664,-47.246514416624443,-21.817807282366449,354630605_3546306012
-47.2563031915983,-21.8265257973035,-47.256303191598285,-21.826525797303511,354630605_3546306011
-47.2399800816113,-21.8257294300389,-47.239980081611307,-21.825729430038891,354630605_3546306014
-47.2419757961758,-21.820574676624,-47.241975796175829,-21.820574676624030,354630605_3546306013
-50.2507890011238,-20.2825937966599,-50.250789001123842,-20.282593796659871,351550905_.
-47.2375390456254,-21.8237674024919,-47.237539045625361,-21.823767402491885,354630605_3546306021
-47.2571986915801,-21.8195779264517,-47.257198691580101,-21.819577926451714,354630605_3546306020
-46.7574326739798,-23.5714616515901,-46.757432673979807,-23.571461651590099,355030867_.
-49.8791949534007,-20.2119047200656,-49.879194953400713,-20.211904720065640,350120210_.
-49.872330911241,-22.9782380832448,-49.872330911241043,-22.978238083244779,353470805_.
-48.0035151891528,-21.9502855802797,-48.003515189152765,-21.950285580279676,351930305_.
-49.4679555494191,-20.6048214104913,-49.467955549419059,-20.604821410491269,353040905_.
-48.6203234150402,-23.1178303159528,-48.620323415040239,-23.117830315952819,352350305_.
-48.9824656305761,-22.4709566016832,-48.982465630576101,-22.470956601683159,350070905_.
-47.3037938768987,-21.2733082107288,-47.303793876898681,-21.273308210728800,350940305_.
-47.2531953768367,-21.833305488344,-47.253195376836672,-21.833305488343967,354630605_3546306009
-47.2495255101217,-21.8326334807229,-47.249525510121664,-21.832633480722855,354630605_3546306008
-47.2438022634465,-21.8271033693219,-47.243802263446547,-21.827103369321911,354630605_3546306005
-47.2488279915949,-21.8235096300231,-47.248827991594901,-21.823509630023072,354630605_3546306004
-45.9544230060985,-22.916602780654,-45.954423006098494,-22.916602780653996,354990415_3549904035
-47.2476920467352,-21.8317687733402,-47.247692046735182,-21.831768773340215,354630605_3546306007
-47.2470834644663,-21.8292515272806,-47.247083464466350,-21.829251527280594,354630605_3546306006
-47.249383232524,-21.8275727954102,-47.249383232523954,-21.827572795410237,354630605_3546306001
-47.2527391134789,-21.8252389304216,-47.252739113478903,-21.825238930421570,354630605_3546306003
-50.5982323928153,-21.5885819922267,-50.598232392815305,-21.588581992226658,353770105_.
-47.2518171056875,-21.8304750390574,-47.251817105687458,-21.830475039057372,354630605_3546306002
-47.2543076791245,-21.8283933990136,-47.254307679124487,-21.828393399013617,354630605_3546306010
-51.537216528546,-21.4878976007223,-51.537216528546011,-21.487897600722270,351440305_.
-49.3839788893897,-23.1995581245451,-49.383978889389653,-23.199558124545057,353880805_.
-48.8098277571177,-21.6014351493967,-48.809827757117745,-21.601435149396707,352270305_.
-46.8250196711949,-22.4418365136384,-46.825019671194902,-22.441836513638368,352260405_3522604003
-46.8218100353429,-22.4442000795314,-46.821810035342935,-22.444200079531427,352260405_3522604002
-46.8354273815005,-22.434986984237,-46.835427381500480,-22.434986984236964,352260405_3522604005
-51.9827868538363,-21.6106385591977,-51.982786853836295,-21.610638559197749,354130715_.
-46.8288085208854,-22.4357829862737,-46.828808520885417,-22.435782986273708,352260405_3522604004
-46.822039578738,-22.4371175996315,-46.822039578738007,-22.437117599631478,352260405_3522604001
